ID,Platform,Project Name,Project ID,Version Number,Version ID,Dependency Name,Dependency Platform,Dependency Kind,Optional Dependency,Dependency Requirements,Dependency Project ID
125634055,NPM,byted-react-scripts,2810152,3.1.7,18941858,tslint,NPM,runtime,False,^5.11.0,325367.0
125634054,NPM,byted-react-scripts,2810152,3.1.7,18941858,tsconfig-paths-webpack-plugin,NPM,runtime,False,^3.2.0,2358134.0
125634053,NPM,byted-react-scripts,2810152,3.1.7,18941858,tsconfig,NPM,runtime,False,^7.0.0,325339.0
125634052,NPM,byted-react-scripts,2810152,3.1.7,18941858,ts-rootdirs-webpack-plugin,NPM,runtime,False,^0.0.3,3717108.0
125634051,NPM,byted-react-scripts,2810152,3.1.7,18941858,ts-loader,NPM,runtime,False,^5.3.3,325317.0
125634050,NPM,byted-react-scripts,2810152,3.1.7,18941858,ts-jest,NPM,runtime,False,^23.10.3,1633522.0
125634049,NPM,byted-react-scripts,2810152,3.1.7,18941858,terser-webpack-plugin,NPM,runtime,False,1.2.2,3197776.0
125634048,NPM,byted-react-scripts,2810152,3.1.7,18941858,style-loader,NPM,runtime,False,^0.23.1,319230.0
125634047,NPM,byted-react-scripts,2810152,3.1.7,18941858,resolve,NPM,runtime,False,1.10.0,307465.0
125634046,NPM,byted-react-scripts,2810152,3.1.7,18941858,react-dev-utils,NPM,runtime,False,^6.0.5,1694347.0
125634045,NPM,byted-react-scripts,2810152,3.1.7,18941858,react-app-polyfill,NPM,runtime,False,^0.1.3,3268031.0
125634044,NPM,byted-react-scripts,2810152,3.1.7,18941858,postcss-safe-parser,NPM,runtime,False,4.0.1,936605.0
125634043,NPM,byted-react-scripts,2810152,3.1.7,18941858,postcss-px2rem,NPM,runtime,False,^0.3.0,856710.0
125634042,NPM,byted-react-scripts,2810152,3.1.7,18941858,postcss-preset-env,NPM,runtime,False,6.3.1,2583458.0
125634041,NPM,byted-react-scripts,2810152,3.1.7,18941858,postcss-loader,NPM,runtime,False,3.0.0,182036.0
125634040,NPM,byted-react-scripts,2810152,3.1.7,18941858,postcss-flexbugs-fixes,NPM,runtime,False,4.1.0,839567.0
125634039,NPM,byted-react-scripts,2810152,3.1.7,18941858,optimize-css-assets-webpack-plugin,NPM,runtime,False,5.0.1,1144912.0
125634038,NPM,byted-react-scripts,2810152,3.1.7,18941858,mini-css-extract-plugin,NPM,runtime,False,0.4.3,2676659.0
125634037,NPM,byted-react-scripts,2810152,3.1.7,18941858,jest-watch-typeahead,NPM,runtime,False,^0.2.1,2852108.0
125634036,NPM,byted-react-scripts,2810152,3.1.7,18941858,jest-resolve,NPM,runtime,False,^24.3.1,1424614.0
125634035,NPM,byted-react-scripts,2810152,3.1.7,18941858,jest,NPM,runtime,False,^24.3.1,291078.0
125634034,NPM,byted-react-scripts,2810152,3.1.7,18941858,inquirer,NPM,runtime,False,^6.0.0,159991.0
125634033,NPM,byted-react-scripts,2810152,3.1.7,18941858,immer,NPM,runtime,False,^1.7.3,1720802.0
125634032,NPM,byted-react-scripts,2810152,3.1.7,18941858,identity-obj-proxy,NPM,runtime,False,3.0.0,1132627.0
125634031,NPM,byted-react-scripts,2810152,3.1.7,18941858,html-webpack-plugin,NPM,runtime,False,4.0.0-alpha.2,157838.0
125634030,NPM,byted-react-scripts,2810152,3.1.7,18941858,globby,NPM,runtime,False,^8.0.1,152578.0
125634029,NPM,byted-react-scripts,2810152,3.1.7,18941858,fs-extra,NPM,runtime,False,7.0.1,282037.0
125634028,NPM,byted-react-scripts,2810152,3.1.7,18941858,fork-ts-checker-webpack-plugin-alt,NPM,runtime,False,0.4.14,3338246.0
125634027,NPM,byted-react-scripts,2810152,3.1.7,18941858,file-loader,NPM,runtime,False,2.0.0,281096.0
125634026,NPM,byted-react-scripts,2810152,3.1.7,18941858,eslint-plugin-react,NPM,runtime,False,7.12.4,279849.0
125634025,NPM,byted-react-scripts,2810152,3.1.7,18941858,eslint-plugin-jsx-a11y,NPM,runtime,False,6.1.2,1216468.0
125634024,NPM,byted-react-scripts,2810152,3.1.7,18941858,eslint-plugin-import,NPM,runtime,False,2.14.0,732519.0
125634023,NPM,byted-react-scripts,2810152,3.1.7,18941858,eslint-plugin-flowtype,NPM,runtime,False,2.50.1,868020.0
125634022,NPM,byted-react-scripts,2810152,3.1.7,18941858,eslint-loader,NPM,runtime,False,2.1.1,145395.0
125634021,NPM,byted-react-scripts,2810152,3.1.7,18941858,eslint-config-react-app,NPM,runtime,False,^3.0.7,1687512.0
125634020,NPM,byted-react-scripts,2810152,3.1.7,18941858,eslint,NPM,runtime,False,5.12.0,145391.0
125634019,NPM,byted-react-scripts,2810152,3.1.7,18941858,dotenv-expand,NPM,runtime,False,4.2.0,1158062.0
125634018,NPM,byted-react-scripts,2810152,3.1.7,18941858,dotenv,NPM,runtime,False,6.0.0,142776.0
125634017,NPM,byted-react-scripts,2810152,3.1.7,18941858,css-loader,NPM,runtime,False,1.0.0,276649.0
125634016,NPM,byted-react-scripts,2810152,3.1.7,18941858,commander,NPM,runtime,False,2.19.0,137207.0
125634015,NPM,byted-react-scripts,2810152,3.1.7,18941858,chalk,NPM,runtime,False,*,134974.0
125634014,NPM,byted-react-scripts,2810152,3.1.7,18941858,case-sensitive-paths-webpack-plugin,NPM,runtime,False,2.2.0,1224878.0
125634013,NPM,byted-react-scripts,2810152,3.1.7,18941858,bfj,NPM,runtime,False,6.1.1,705244.0
125634012,NPM,byted-react-scripts,2810152,3.1.7,18941858,babel-preset-react-app,NPM,runtime,False,^7.0.1,1689323.0
125634011,NPM,byted-react-scripts,2810152,3.1.7,18941858,babel-plugin-named-asset-import,NPM,runtime,False,^0.3.1,2607028.0
125634010,NPM,byted-react-scripts,2810152,3.1.7,18941858,babel-loader,NPM,runtime,False,8.0.5,570156.0
125634009,NPM,byted-react-scripts,2810152,3.1.7,18941858,babel-jest,NPM,runtime,False,23.6.0,570160.0
125634008,NPM,byted-react-scripts,2810152,3.1.7,18941858,babel-eslint,NPM,runtime,False,9.0.0,684245.0
125634007,NPM,byted-react-scripts,2810152,3.1.7,18941858,babel-core,NPM,runtime,False,7.0.0-bridge.0,570149.0
125634006,NPM,byted-react-scripts,2810152,3.1.7,18941858,autoprefixer,NPM,runtime,False,^9.1.5,129882.0
125634005,NPM,byted-react-scripts,2810152,3.1.7,18941858,@svgr/webpack,NPM,runtime,False,4.1.0,2980085.0
125633988,NPM,byted-react-scripts,2810152,3.1.7,18941858,@babel/plugin-syntax-dynamic-import,NPM,runtime,False,^7.2.0,2511650.0
125633985,NPM,byted-react-scripts,2810152,3.1.7,18941858,@babel/core,NPM,runtime,False,7.2.2,2510007.0
137767025,NPM,byted-react-scripts,2810152,3.2.0,20030129,fsevents,NPM,runtime,False,2.0.7,149270.0
137767022,NPM,byted-react-scripts,2810152,3.2.0,20030129,workbox-webpack-plugin,NPM,runtime,False,4.2.0,2281435.0
137767015,NPM,byted-react-scripts,2810152,3.2.0,20030129,webpack-manifest-plugin,NPM,runtime,False,2.0.4,780789.0
137767013,NPM,byted-react-scripts,2810152,3.2.0,20030129,webpack-dev-server,NPM,runtime,False,^3.2.1,330455.0
137767006,NPM,byted-react-scripts,2810152,3.2.0,20030129,webpack-bundle-analyzer,NPM,runtime,False,^3.0.4,1755557.0
137767000,NPM,byted-react-scripts,2810152,3.2.0,20030129,webpack,NPM,runtime,False,^4.29.6,330445.0
137766993,NPM,byted-react-scripts,2810152,3.2.0,20030129,url-loader,NPM,runtime,False,1.1.2,327327.0
137766990,NPM,byted-react-scripts,2810152,3.2.0,20030129,uglifyjs-webpack-plugin,NPM,runtime,False,^2.0.1,2123081.0
137766982,NPM,byted-react-scripts,2810152,3.2.0,20030129,typescript-plugin-styled-components,NPM,runtime,False,^1.4.3,2330551.0
137766978,NPM,byted-react-scripts,2810152,3.2.0,20030129,tsconfig-paths-webpack-plugin,NPM,runtime,False,^3.2.0,2358134.0
137766974,NPM,byted-react-scripts,2810152,3.2.0,20030129,tsconfig,NPM,runtime,False,^7.0.0,325339.0
137766968,NPM,byted-react-scripts,2810152,3.2.0,20030129,ts-loader,NPM,runtime,False,^6.0.1,325317.0
137766962,NPM,byted-react-scripts,2810152,3.2.0,20030129,terser-webpack-plugin,NPM,runtime,False,1.2.3,3197776.0
137766956,NPM,byted-react-scripts,2810152,3.2.0,20030129,style-loader,NPM,runtime,False,^0.23.1,319230.0
137766950,NPM,byted-react-scripts,2810152,3.2.0,20030129,semver,NPM,runtime,False,6.0.0,311796.0
137766945,NPM,byted-react-scripts,2810152,3.2.0,20030129,resolve,NPM,runtime,False,1.10.0,307465.0
137766938,NPM,byted-react-scripts,2810152,3.2.0,20030129,react-dev-utils,NPM,runtime,False,^9.0.1,1694347.0
137766932,NPM,byted-react-scripts,2810152,3.2.0,20030129,react-app-polyfill,NPM,runtime,False,^1.0.1,3268031.0
137766926,NPM,byted-react-scripts,2810152,3.2.0,20030129,postcss-safe-parser,NPM,runtime,False,4.0.1,936605.0
137766917,NPM,byted-react-scripts,2810152,3.2.0,20030129,postcss-px2rem,NPM,runtime,False,^0.3.0,856710.0
137766910,NPM,byted-react-scripts,2810152,3.2.0,20030129,postcss-preset-env,NPM,runtime,False,6.6.0,2583458.0
137766901,NPM,byted-react-scripts,2810152,3.2.0,20030129,postcss-normalize,NPM,runtime,False,7.0.1,877954.0
137766891,NPM,byted-react-scripts,2810152,3.2.0,20030129,postcss-loader,NPM,runtime,False,3.0.0,182036.0
137766882,NPM,byted-react-scripts,2810152,3.2.0,20030129,postcss-flexbugs-fixes,NPM,runtime,False,4.1.0,839567.0
137766874,NPM,byted-react-scripts,2810152,3.2.0,20030129,optimize-css-assets-webpack-plugin,NPM,runtime,False,5.0.1,1144912.0
137766866,NPM,byted-react-scripts,2810152,3.2.0,20030129,mini-css-extract-plugin,NPM,runtime,False,0.5.0,2676659.0
137766860,NPM,byted-react-scripts,2810152,3.2.0,20030129,jest-watch-typeahead,NPM,runtime,False,^0.3.0,2852108.0
137766854,NPM,byted-react-scripts,2810152,3.2.0,20030129,jest-resolve,NPM,runtime,False,^24.7.1,1424614.0
137766849,NPM,byted-react-scripts,2810152,3.2.0,20030129,jest-enzyme,NPM,runtime,False,^7.0.2,1727811.0
137766842,NPM,byted-react-scripts,2810152,3.2.0,20030129,jest-environment-jsdom-fourteen,NPM,runtime,False,0.1.0,3734465.0
137766832,NPM,byted-react-scripts,2810152,3.2.0,20030129,jest,NPM,runtime,False,^24.7.1,291078.0
137766826,NPM,byted-react-scripts,2810152,3.2.0,20030129,is-wsl,NPM,runtime,False,^1.1.0,2227952.0
137766820,NPM,byted-react-scripts,2810152,3.2.0,20030129,immer,NPM,runtime,False,^1.7.3,1720802.0
137766811,NPM,byted-react-scripts,2810152,3.2.0,20030129,identity-obj-proxy,NPM,runtime,False,3.0.0,1132627.0
137766804,NPM,byted-react-scripts,2810152,3.2.0,20030129,html-webpack-plugin,NPM,runtime,False,4.0.0-beta.5,157838.0
137766797,NPM,byted-react-scripts,2810152,3.2.0,20030129,fs-extra,NPM,runtime,False,7.0.1,282037.0
137766789,NPM,byted-react-scripts,2810152,3.2.0,20030129,file-loader,NPM,runtime,False,3.0.1,281096.0
137766781,NPM,byted-react-scripts,2810152,3.2.0,20030129,eslint-plugin-react-hooks,NPM,runtime,False,^1.5.0,3359864.0
137766774,NPM,byted-react-scripts,2810152,3.2.0,20030129,eslint-plugin-react,NPM,runtime,False,7.12.4,279849.0
137766768,NPM,byted-react-scripts,2810152,3.2.0,20030129,eslint-plugin-jsx-a11y,NPM,runtime,False,6.2.1,1216468.0
137766760,NPM,byted-react-scripts,2810152,3.2.0,20030129,eslint-plugin-import,NPM,runtime,False,2.16.0,732519.0
137766752,NPM,byted-react-scripts,2810152,3.2.0,20030129,eslint-plugin-flowtype,NPM,runtime,False,2.50.1,868020.0
137766745,NPM,byted-react-scripts,2810152,3.2.0,20030129,eslint-loader,NPM,runtime,False,2.1.2,145395.0
137766739,NPM,byted-react-scripts,2810152,3.2.0,20030129,eslint-config-react-app,NPM,runtime,False,^4.0.1,1687512.0
137766732,NPM,byted-react-scripts,2810152,3.2.0,20030129,eslint,NPM,runtime,False,^5.16.0,145391.0
137766723,NPM,byted-react-scripts,2810152,3.2.0,20030129,enzyme-adapter-react-16,NPM,runtime,False,^1.13.1,2439524.0
137766713,NPM,byted-react-scripts,2810152,3.2.0,20030129,enzyme,NPM,runtime,False,^3.9.0,1111695.0
137766706,NPM,byted-react-scripts,2810152,3.2.0,20030129,dotenv-expand,NPM,runtime,False,4.2.0,1158062.0
137766694,NPM,byted-react-scripts,2810152,3.2.0,20030129,dotenv,NPM,runtime,False,6.2.0,142776.0
137766686,NPM,byted-react-scripts,2810152,3.2.0,20030129,css-loader,NPM,runtime,False,2.1.1,276649.0
137766682,NPM,byted-react-scripts,2810152,3.2.0,20030129,commander,NPM,runtime,False,2.19.0,137207.0
137766674,NPM,byted-react-scripts,2810152,3.2.0,20030129,chalk,NPM,runtime,False,*,134974.0
137766667,NPM,byted-react-scripts,2810152,3.2.0,20030129,case-sensitive-paths-webpack-plugin,NPM,runtime,False,2.2.0,1224878.0
137766658,NPM,byted-react-scripts,2810152,3.2.0,20030129,camelcase,NPM,runtime,False,^5.2.0,134055.0
137766652,NPM,byted-react-scripts,2810152,3.2.0,20030129,babel-preset-react-app,NPM,runtime,False,^9.0.0,1689323.0
137766643,NPM,byted-react-scripts,2810152,3.2.0,20030129,babel-plugin-named-asset-import,NPM,runtime,False,^0.3.2,2607028.0
137766633,NPM,byted-react-scripts,2810152,3.2.0,20030129,babel-loader,NPM,runtime,False,8.0.5,570156.0
137766625,NPM,byted-react-scripts,2810152,3.2.0,20030129,babel-jest,NPM,runtime,False,^24.8.0,570160.0
137766614,NPM,byted-react-scripts,2810152,3.2.0,20030129,babel-eslint,NPM,runtime,False,10.0.1,684245.0
137766607,NPM,byted-react-scripts,2810152,3.2.0,20030129,babel-core,NPM,runtime,False,7.0.0-bridge.0,570149.0
137766599,NPM,byted-react-scripts,2810152,3.2.0,20030129,autoprefixer,NPM,runtime,False,^9.1.5,129882.0
137766594,NPM,byted-react-scripts,2810152,3.2.0,20030129,@types/enzyme,NPM,runtime,False,^3.9.1,1482099.0
137766586,NPM,byted-react-scripts,2810152,3.2.0,20030129,@typescript-eslint/parser,NPM,runtime,False,^1.9.0,3656584.0
137766579,NPM,byted-react-scripts,2810152,3.2.0,20030129,@typescript-eslint/eslint-plugin,NPM,runtime,False,^1.9.0,3656585.0
137766571,NPM,byted-react-scripts,2810152,3.2.0,20030129,@svgr/webpack,NPM,runtime,False,4.1.0,2980085.0
137766562,NPM,byted-react-scripts,2810152,3.2.0,20030129,@babel/plugin-syntax-dynamic-import,NPM,runtime,False,^7.2.0,2511650.0
137766557,NPM,byted-react-scripts,2810152,3.2.0,20030129,@babel/core,NPM,runtime,False,7.4.3,2510007.0
129555101,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,fsevents,NPM,runtime,False,2.0.7,149270.0
129555100,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,workbox-webpack-plugin,NPM,runtime,False,4.2.0,2281435.0
129555099,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,webpack-manifest-plugin,NPM,runtime,False,2.0.4,780789.0
129555098,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,webpack-dev-server,NPM,runtime,False,^3.2.1,330455.0
129555097,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,webpack-bundle-analyzer,NPM,runtime,False,^3.0.4,1755557.0
129555096,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,webpack,NPM,runtime,False,^4.29.6,330445.0
129555095,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,url-loader,NPM,runtime,False,1.1.2,327327.0
129555094,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,uglifyjs-webpack-plugin,NPM,runtime,False,^2.0.1,2123081.0
129555093,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,typescript-plugin-styled-components,NPM,runtime,False,^1.4.3,2330551.0
129555092,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,tsconfig-paths-webpack-plugin,NPM,runtime,False,^3.2.0,2358134.0
129555091,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,tsconfig,NPM,runtime,False,^7.0.0,325339.0
129555090,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,ts-loader,NPM,runtime,False,^6.0.1,325317.0
129555089,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,terser-webpack-plugin,NPM,runtime,False,1.2.3,3197776.0
129555088,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,style-loader,NPM,runtime,False,^0.23.1,319230.0
129555087,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,semver,NPM,runtime,False,6.0.0,311796.0
129555086,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,resolve,NPM,runtime,False,1.10.0,307465.0
129555085,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,react-snap,NPM,runtime,False,^1.23.0,2481534.0
129555084,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,react-dev-utils,NPM,runtime,False,^9.0.1,1694347.0
129555083,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,react-app-polyfill,NPM,runtime,False,^1.0.1,3268031.0
129555082,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,postcss-safe-parser,NPM,runtime,False,4.0.1,936605.0
129555081,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,postcss-px2rem,NPM,runtime,False,^0.3.0,856710.0
129555080,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,postcss-preset-env,NPM,runtime,False,6.6.0,2583458.0
129555079,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,postcss-normalize,NPM,runtime,False,7.0.1,877954.0
129555078,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,postcss-loader,NPM,runtime,False,3.0.0,182036.0
129555077,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,postcss-flexbugs-fixes,NPM,runtime,False,4.1.0,839567.0
129555076,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,optimize-css-assets-webpack-plugin,NPM,runtime,False,5.0.1,1144912.0
129555075,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,mini-css-extract-plugin,NPM,runtime,False,0.5.0,2676659.0
129555074,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,jest-watch-typeahead,NPM,runtime,False,^0.3.0,2852108.0
129555073,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,jest-resolve,NPM,runtime,False,^24.7.1,1424614.0
129555072,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,jest-enzyme,NPM,runtime,False,^7.0.2,1727811.0
129555071,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,jest-environment-jsdom-fourteen,NPM,runtime,False,0.1.0,3734465.0
129555070,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,jest,NPM,runtime,False,^24.7.1,291078.0
129555069,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,is-wsl,NPM,runtime,False,^1.1.0,2227952.0
129555068,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,immer,NPM,runtime,False,^1.7.3,1720802.0
129555067,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,identity-obj-proxy,NPM,runtime,False,3.0.0,1132627.0
129555066,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,html-webpack-plugin,NPM,runtime,False,4.0.0-beta.5,157838.0
129555065,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,fs-extra,NPM,runtime,False,7.0.1,282037.0
129555064,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,file-loader,NPM,runtime,False,3.0.1,281096.0
129555063,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,eslint-plugin-react-hooks,NPM,runtime,False,^1.5.0,3359864.0
129555062,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,eslint-plugin-react,NPM,runtime,False,7.12.4,279849.0
129555061,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,eslint-plugin-jsx-a11y,NPM,runtime,False,6.2.1,1216468.0
129555060,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,eslint-plugin-import,NPM,runtime,False,2.16.0,732519.0
129555059,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,eslint-plugin-flowtype,NPM,runtime,False,2.50.1,868020.0
129555058,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,eslint-loader,NPM,runtime,False,2.1.2,145395.0
129555057,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,eslint-config-react-app,NPM,runtime,False,^4.0.1,1687512.0
129555056,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,eslint,NPM,runtime,False,^5.16.0,145391.0
129555055,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,enzyme-adapter-react-16,NPM,runtime,False,^1.13.1,2439524.0
129555054,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,enzyme,NPM,runtime,False,^3.9.0,1111695.0
129555053,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,dotenv-expand,NPM,runtime,False,4.2.0,1158062.0
129555052,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,dotenv,NPM,runtime,False,6.2.0,142776.0
129555051,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,css-loader,NPM,runtime,False,2.1.1,276649.0
129555050,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,commander,NPM,runtime,False,2.19.0,137207.0
129555049,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,chalk,NPM,runtime,False,*,134974.0
129555048,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,case-sensitive-paths-webpack-plugin,NPM,runtime,False,2.2.0,1224878.0
129555047,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,camelcase,NPM,runtime,False,^5.2.0,134055.0
129555046,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,babel-preset-react-app,NPM,runtime,False,^9.0.0,1689323.0
129555045,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,babel-plugin-named-asset-import,NPM,runtime,False,^0.3.2,2607028.0
129555044,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,babel-loader,NPM,runtime,False,8.0.5,570156.0
129555043,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,babel-jest,NPM,runtime,False,^24.8.0,570160.0
129555042,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,babel-eslint,NPM,runtime,False,10.0.1,684245.0
129555041,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,babel-core,NPM,runtime,False,7.0.0-bridge.0,570149.0
129555040,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,autoprefixer,NPM,runtime,False,^9.1.5,129882.0
129555039,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,@types/enzyme,NPM,runtime,False,^3.9.1,1482099.0
129555038,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,@typescript-eslint/parser,NPM,runtime,False,^1.9.0,3656584.0
129555036,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,@typescript-eslint/eslint-plugin,NPM,runtime,False,^1.9.0,3656585.0
129555034,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,@svgr/webpack,NPM,runtime,False,4.1.0,2980085.0
129555032,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,@babel/plugin-syntax-dynamic-import,NPM,runtime,False,^7.2.0,2511650.0
129555030,NPM,byted-react-scripts,2810152,3.2.0-beta.1,19326219,@babel/core,NPM,runtime,False,7.4.3,2510007.0
137767543,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,fsevents,NPM,runtime,False,2.0.7,149270.0
137767531,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,workbox-webpack-plugin,NPM,runtime,False,4.2.0,2281435.0
137767522,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,webpack-manifest-plugin,NPM,runtime,False,2.0.4,780789.0
137767508,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,webpack-dev-server,NPM,runtime,False,^3.2.1,330455.0
137767495,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,webpack-bundle-analyzer,NPM,runtime,False,^3.0.4,1755557.0
137767484,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,webpack,NPM,runtime,False,^4.29.6,330445.0
137767472,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,url-loader,NPM,runtime,False,1.1.2,327327.0
137767460,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,uglifyjs-webpack-plugin,NPM,runtime,False,^2.0.1,2123081.0
137767453,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,typescript-plugin-styled-components,NPM,runtime,False,^1.4.3,2330551.0
137767443,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,tsconfig-paths-webpack-plugin,NPM,runtime,False,^3.2.0,2358134.0
137767436,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,tsconfig,NPM,runtime,False,^7.0.0,325339.0
137767428,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,ts-loader,NPM,runtime,False,^6.0.1,325317.0
137767421,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,terser-webpack-plugin,NPM,runtime,False,1.2.3,3197776.0
137767412,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,style-loader,NPM,runtime,False,^0.23.1,319230.0
137767405,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,semver,NPM,runtime,False,6.0.0,311796.0
137767392,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,resolve,NPM,runtime,False,1.10.0,307465.0
137767384,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,react-snap,NPM,runtime,False,^1.23.0,2481534.0
137767374,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,react-dev-utils,NPM,runtime,False,^9.0.1,1694347.0
137767368,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,react-app-polyfill,NPM,runtime,False,^1.0.1,3268031.0
137767362,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,postcss-safe-parser,NPM,runtime,False,4.0.1,936605.0
137767354,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,postcss-px2rem,NPM,runtime,False,^0.3.0,856710.0
137767349,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,postcss-preset-env,NPM,runtime,False,6.6.0,2583458.0
137767342,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,postcss-normalize,NPM,runtime,False,7.0.1,877954.0
137767334,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,postcss-loader,NPM,runtime,False,3.0.0,182036.0
137767326,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,postcss-flexbugs-fixes,NPM,runtime,False,4.1.0,839567.0
137767321,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,optimize-css-assets-webpack-plugin,NPM,runtime,False,5.0.1,1144912.0
137767316,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,mini-css-extract-plugin,NPM,runtime,False,0.5.0,2676659.0
137767307,NPM,byted-react-scripts,2810152,3.2.0-beta.2,20030113,jest-watch-typeahead,NPM,runtime,False,^0.3.0,2852108.0
